1456583615,traffic_light,16483.37,14322.53,,False,"[18, '1456583615', [['-34851848', '132406519#0', '1456583615', 'r', 'o'], ['-34851848', '-258932624#1', '1456583615', 's', 'o'], ['-34851848', '70913328#0', '1456583615', 'l', 'o'], ['-34851848', '34851848', '1456583615', 't', 'o'], ['-70913328#1', '34851848', '1456583615', 'r', 'o'], ['-70913328#1', '132406519#0', '1456583615', 's', 'o'], ['-70913328#1', '132406519#0', '1456583615', 's', 'o'], ['-70913328#1', '-258932624#1', '1456583615', 'l', 'o'], ['-70913328#1', '70913328#0', '1456583615', 't', 'o'], ['258932624#0', '70913328#0', '1456583615', 'r', 'o'], ['258932624#0', '34851848', '1456583615', 's', 'o'], ['258932624#0', '132406519#0', '1456583615', 'l', 'o'], ['258932624#0', '-258932624#1', '1456583615', 't', 'o'], ['338407178#1', '-258932624#1', '1456583615', 'r', 'o'], ['338407178#1', '70913328#0', '1456583615', 's', 'o'], ['338407178#1', '34851848', '1456583615', 'L', 'o'], ['338407178#1', '132406519#0', '1456583615', 'l', 'o'], ['338407178#1', '132406519#0', '1456583615', 'l', 'o']]]",13.095714285714285,1.945594709982067,46.667142857142856,10.132895107781691,"['highway.unclassified', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.trunk', 'highway.trunk', 'highway.trunk']",8.5714285714285712,7,0,0,0,0,,0,0
1456583655,traffic_light,15990.01,14586.34,,False,"[4, 'GS_1456583655', [['-157285909#6', '201967063#0', 'GS_1456583655', 's', 'o'], ['-157285909#6', '157285909#0', 'GS_1456583655', 't', 'o'], ['201967062#0', '157285909#0', 'GS_1456583655', 's', 'o'], ['201967062#0', '201967063#0', 'GS_1456583655', 'l', 'o']]]",8.3300000000000001,0.0,101.16,71.259999999999991,"['highway.residential', 'highway.residential']",4.0,2,0,0,0,0,,0,0
1456583679,traffic_light,15863.10,14660.22,,False,"[3, 'GS_1456583679', [['132406484#3', '132406503', 'GS_1456583679', 's', 'o'], ['132406500#0', '132406503', 'GS_1456583679', 's', 'o'], ['132406500#0', '132406503', 'GS_1456583679', 's', 'o']]]",13.890000000000001,0.0,33.396666666666668,14.589969918482431,"['highway.residential', 'highway.primary', 'highway.primary']",7.333333333333333,3,0,0,0,0,,0,0
1456583681,traffic_light,15818.50,14654.39,,False,"[1, 'GS_1456583681', [['132406501#0', '132406502#2', 'GS_1456583681', 's', 'o']]]",13.890000000000001,0.0,7.2199999999999998,0.0,['highway.primary_link'],8.0,1,0,0,0,0,,0,0
1456583691,traffic_light,15752.13,14660.20,,False,"[2, 'GS_1456583691', [['132406494#0', '132406490#0', 'GS_1456583691', 's', 'o'], ['132406494#0', '132406490#0', 'GS_1456583691', 's', 'o']]]",13.890000000000001,0.0,70.439999999999998,0.0,"['highway.primary_link', 'highway.primary_link']",8.0,2,0,0,0,0,,0,0
1456583705,traffic_light,15862.55,14719.90,,False,"[5, 'GS_1456583705', [['132406496#0', '132406498', 'GS_1456583705', 's', 'o'], ['132406496#0', '132406498', 'GS_1456583705', 's', 'o'], ['132406508#0', '202013102#0', 'GS_1456583705', 's', 'o'], ['132406508#0', '202013102#0', 'GS_1456583705', 's', 'o'], ['132406508#0', '202013102#0', 'GS_1456583705', 's', 'o']]]",13.890000000000001,0.0,17.183999999999997,2.6258530042635666,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.primary', 'highway.primary']",7.7999999999999998,5,0,0,0,0,,0,0
1456613109,traffic_light,16913.29,12489.24,,False,"[12, '1456613109', [['-132408354', '202705923', '1456613109', 's', 'o'], ['-132408354', '132408402#0', '1456613109', 'l', 'o'], ['-202705923', '132408354', '1456613109', 's', 'o'], ['-202705923', '132408412#0', '1456613109', 'l', 'o'], ['132408411#0', '132408354', '1456613109', 'r', 'o'], ['132408411#0', '132408412#0', '1456613109', 'R', 'o'], ['132408411#0', '202705923', '1456613109', 'L', 'o'], ['132408411#0', '132408402#0', '1456613109', 'l', 'o'], ['146825990#0', '202705923', '1456613109', 'r', 'o'], ['146825990#0', '132408402#0', '1456613109', 'R', 'o'], ['146825990#0', '132408354', '1456613109', 'L', 'o'], ['146825990#0', '132408412#0', '1456613109', 'l', 'o']]]",13.890000000000001,0.0,90.482857142857142,8.7188641368434396,"['highway.unclassified', 'highway.unclassified', 'highway.unclassified', 'highway.motorway_link', 'highway.motorway_link', 'highway.unclassified', 'highway.motorway_link']",8.0,7,0,0,0,0,,0,0
1456626139,traffic_light,17280.41,13585.77,,True,"[3, 'GS_1456626139', [['132409826#3', '-296950371#4', 'GS_1456626139', 'r', 'o'], ['132409826#3', '132409826#1', 'GS_1456626139', 's', 'o'], ['296950371#0', '132409826#1', 'GS_1456626139', 'r', 'o']]]",13.890000000000001,0.0,188.09999999999999,146.43000000000001,"['highway.unclassified', 'highway.unclassified']",5.0,2,0,0,0,0,,0,0
1456626159,traffic_light,17044.04,13665.91,,False,"[16, '1456626159', [['-132409799#2', '296950370#0', '1456626159', 'r', 'o'], ['-132409799#2', '-132409800#6', '1456626159', 's', 'o'], ['-132409799#2', '-338407173#4', '1456626159', 'l', 'o'], ['-132409799#2', '132409799#0', '1456626159', 't', 'o'], ['-296950370#1', '-132409800#6', '1456626159', 'r', 'o'], ['-296950370#1', '-338407173#4', '1456626159', 's', 'o'], ['-296950370#1', '132409799#0', '1456626159', 'l', 'o'], ['-296950370#1', '296950370#0', '1456626159', 't', 'o'], ['132409800#0', '-338407173#4', '1456626159', 'r', 'o'], ['132409800#0', '132409799#0', '1456626159', 's', 'o'], ['132409800#0', '296950370#0', '1456626159', 'l', 'o'], ['132409800#0', '-132409800#6', '1456626159', 't', 'o'], ['338407173#2', '132409799#0', '1456626159', 'r', 'o'], ['338407173#2', '296950370#0', '1456626159', 's', 'o'], ['338407173#2', '-132409800#6', '1456626159', 'l', 'o'], ['338407173#2', '-338407173#4', '1456626159', 't', 'o']]]",12.5,2.4075506225207399,167.70249999999999,42.797877502862214,"['highway.unclassified', 'highway.unclassified', 'highway.residential', 'highway.unclassified']",4.75,4,0,0,0,0,,0,0
1457715952,traffic_light,17085.99,14215.22,,False,"[4, 'GS_1457715952', [['132530810#4', '-94559473#1', 'GS_1457715952', 'r', 'o'], ['132530810#4', '132530810#6', 'GS_1457715952', 's', 'o'], ['94559473#0', '132530810#6', 'GS_1457715952', 'r', 'o'], ['94559473#0', '-94559473#1', 'GS_1457715952', 't', 'o']]]",11.109999999999999,2.7800000000000002,90.030000000000001,11.049999999999997,"['highway.residential', 'highway.residential']",4.0,2,0,0,0,0,,0,0
1457715959,traffic_light,18533.47,14183.59,,False,"[11, '1457715959', [['-132530736#1', '-45382183', '1457715959', 'r', 'o'], ['-132530736#1', '140559827#0', '1457715959', 'l', 'o'], ['-132530736#1', '132530736#0', '1457715959', 't', 'o'], ['-140559827#1', '132530736#0', '1457715959', 'r', 'o'], ['-140559827#1', '-45382183', '1457715959', 's', 'o'], ['-140559827#1', '-45382183', '1457715959', 's', 'o'], ['-140559827#1', '140559827#0', '1457715959', 't', 'o'], ['45382183', '140559827#0', '1457715959', 's', 'o'], ['45382183', '140559827#0', '1457715959', 's', 'o'], ['45382183', '132530736#0', '1457715959', 'l', 'o'], ['45382183', '-45382183', '1457715959', 't', 'o']]]",13.890000000000001,0.0,134.51000000000002,108.62393235378659,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,0,0,0,0,,0,0
1457827013,traffic_light,19055.61,13172.93,,False,"[3, 'GS_1457827013', [['132540319#0', '132540394#2', 'GS_1457827013', 's', 'o'], ['132540394#0', '132540394#2', 'GS_1457827013', 's', 'o'], ['132540394#0', '132540394#2', 'GS_1457827013', 's', 'o']]]",15.743333333333334,1.3105045677990688,37.710000000000001,3.4223968209428923,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.666666666666667,3,0,0,0,0,,0,0
1457827061,traffic_light,19145.45,13200.58,,False,"[3, 'GS_1457827061', [['132540163#1', '132540163#3', 'GS_1457827061', 's', 'o'], ['132540163#1', '132540163#3', 'GS_1457827061', 's', 'o'], ['132540345#0', '132540163#3', 'GS_1457827061', 's', 'o']]]",13.890000000000001,0.0,46.716666666666669,27.911861676036985,"['highway.secondary_link', 'highway.secondary', 'highway.secondary']",6.666666666666667,3,0,0,0,0,,0,0
1457828343,traffic_light,18327.52,13727.60,,False,"[6, 'GS_1457828343', [['-132540413#7', '-132540413#3', 'GS_1457828343', 's', 'o'], ['-132540413#7', '132540413#4', 'GS_1457828343', 't', 'o'], ['132540030#3', '132540413#4', 'GS_1457828343', 'r', 'o'], ['132540030#3', '-132540413#3', 'GS_1457828343', 'l', 'o'], ['132540413#1', '132540413#4', 'GS_1457828343', 's', 'o'], ['132540413#1', '-132540413#3', 'GS_1457828343', 't', 'o']]]",12.036666666666667,2.6210091355981366,107.66333333333334,38.314265692500946,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,0,0,0,0,,0,0
1457829111,traffic_light,18951.39,14162.56,,False,"[11, '1457829111', [['-132539982#2', '85417941#1', '1457829111', 'r', 'o'], ['-132539982#2', '-85417941#0', '1457829111', 'l', 'o'], ['-132539982#2', '132539982#0', '1457829111', 't', 'o'], ['-85417941#1', '-85417941#0', '1457829111', 's', 'o'], ['-85417941#1', '-85417941#0', '1457829111', 's', 'o'], ['-85417941#1', '132539982#0', '1457829111', 'l', 'o'], ['-85417941#1', '85417941#1', '1457829111', 't', 'o'], ['85417941#0', '132539982#0', '1457829111', 'r', 'o'], ['85417941#0', '85417941#1', '1457829111', 's', 'o'], ['85417941#0', '85417941#1', '1457829111', 's', 'o'], ['85417941#0', '-85417941#0', '1457829111', 't', 'o']]]",13.890000000000001,0.0,96.670000000000002,53.530408180771424,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,0,0,0,0,,0,0
1457829112,traffic_light,18987.46,14163.69,,False,"[8, '1457829112', [['-160207521#1', '132540153', '1457829112', 'r', 'o'], ['-160207521#1', '-85417941#1', '1457829112', 's', 'o'], ['-160207521#1', '-85417941#1', '1457829112', 's', 'o'], ['-160207521#1', '160207521#0', '1457829112', 't', 'o'], ['85417941#1', '160207521#0', '1457829112', 's', 'o'], ['85417941#1', '160207521#0', '1457829112', 's', 'o'], ['85417941#1', '132540153', '1457829112', 'l', 'o'], ['85417941#1', '-85417941#1', '1457829112', 't', 'o']]]",13.890000000000001,0.0,51.885000000000005,15.795000000000002,"['highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",9.0,4,0,0,0,0,,0,0
1457856512,traffic_light,19736.68,13150.13,,False,"[18, '1457856512', [['-132540415#2', '207881868#3', '1457856512', 'r', 'o'], ['-132540415#2', '-132540066#1', '1457856512', 's', 'o'], ['-132540415#2', '-207881868#2', '1457856512', 'l', 'o'], ['-132540415#2', '132540415#0', '1457856512', 't', 'o'], ['-207881868#3', '-132540066#1', '1457856512', 'r', 'o'], ['-207881868#3', '-207881868#2', '1457856512', 's', 'o'], ['-207881868#3', '-207881868#2', '1457856512', 's', 'o'], ['-207881868#3', '132540415#0', '1457856512', 'l', 'o'], ['-207881868#3', '207881868#3', '1457856512', 't', 'o'], ['132540066#0', '-207881868#2', '1457856512', 'r', 'o'], ['132540066#0', '132540415#0', '1457856512', 's', 'o'], ['132540066#0', '207881868#3', '1457856512', 'l', 'o'], ['132540066#0', '-132540066#1', '1457856512', 't', 'o'], ['207881868#1', '132540415#0', '1457856512', 'r', 'o'], ['207881868#1', '207881868#3', '1457856512', 's', 'o'], ['207881868#1', '207881868#3', '1457856512', 's', 'o'], ['207881868#1', '-132540066#1', '1457856512', 'l', 'o'], ['207881868#1', '-207881868#2', '1457856512', 't', 'o']]]",12.963333333333333,2.072089659149805,182.00166666666667,93.457090941363163,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",7.333333333333333,6,0,0,0,0,,0,0
1457856553,traffic_light,18462.27,14182.01,,False,"[11, '1457856553', [['-132545201#2', '-33432713#3', '1457856553', 'r', 'o'], ['-132545201#2', '33432713#4', '1457856553', 'l', 'o'], ['-132545201#2', '132545201#0', '1457856553', 't', 'o'], ['-33432713#4', '132545201#0', '1457856553', 'r', 'o'], ['-33432713#4', '-33432713#3', '1457856553', 's', 'o'], ['-33432713#4', '-33432713#3', '1457856553', 's', 'o'], ['-33432713#4', '33432713#4', '1457856553', 't', 'o'], ['33432713#0', '33432713#4', '1457856553', 's', 'o'], ['33432713#0', '33432713#4', '1457856553', 's', 'o'], ['33432713#0', '132545201#0', '1457856553', 'l', 'o'], ['33432713#0', '-33432713#3', '1457856553', 't', 'o']]]",12.778,2.2240000000000006,87.22999999999999,37.81949655931448,"['highway.residential', 'highway.primary', 'highway.primary', 'highway.primary', 'highway.primary']",8.0,5,0,0,0,0,,0,0
1457856625,traffic_light,18608.26,14853.39,,False,"[3, 'GS_1457856625', [['132531092#1', '208913389#3', 'GS_1457856625', 'r', 'o'], ['208913389#0', '208913389#3', 'GS_1457856625', 's', 'o'], ['208913389#0', '208913389#3', 'GS_1457856625', 's', 'o']]]",13.890000000000001,0.0,220.29666666666665,104.5009541689559,"['highway.residential', 'highway.primary', 'highway.primary']",7.333333333333333,3,0,0,0,0,,0,0
1458169782,traffic_light,20513.91,17537.88,,False,"[16, '1458169782', [['-40849433', '-132577280#5', '1458169782', 'r', 'o'], ['-40849433', '-209985249', '1458169782', 's', 'o'], ['-40849433', '-26646694#1', '1458169782', 'l', 'o'], ['-40849433', '40849433', '1458169782', 't', 'o'], ['132577280#3', '-209985249', '1458169782', 'r', 'o'], ['132577280#3', '-26646694#1', '1458169782', 's', 'o'], ['132577280#3', '40849433', '1458169782', 'l', 'o'], ['132577280#3', '-132577280#5', '1458169782', 't', 'o'], ['209985249', '-26646694#1', '1458169782', 'r', 'o'], ['209985249', '40849433', '1458169782', 's', 'o'], ['209985249', '-132577280#5', '1458169782', 'l', 'o'], ['209985249', '-209985249', '1458169782', 't', 'o'], ['26646694#0', '40849433', '1458169782', 'r', 'o'], ['26646694#0', '-132577280#5', '1458169782', 's', 'o'], ['26646694#0', '-209985249', '1458169782', 'l', 'o'], ['26646694#0', '-26646694#1', '1458169782', 't', 'o']]]",12.963333333333333,2.072089659149805,71.284999999999982,36.397051963952613,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary', 'highway.residential']",7.333333333333333,6,0,0,0,0,,0,0
1458506908,traffic_light,17007.51,10916.77,,False,"[2, 'GS_1458506908', [['132610108#0', '225924659#2', 'GS_1458506908', 's', 'o'], ['225924659#0', '225924659#2', 'GS_1458506908', 's', 'o']]]",16.670000000000002,0.0,34.204999999999998,1.6149999999999984,"['highway.motorway_link', 'highway.motorway_link']",12.0,2,0,0,0,0,,0,0
1458613093,traffic_light,21819.23,7709.03,,False,"[9, '1458613093', [['-132618685#2', '178424458#6', '1458613093', 'r', 'o'], ['-132618685#2', '-178424458#5', '1458613093', 'l', 'o'], ['-132618685#2', '132618685#0', '1458613093', 't', 'o'], ['-178424458#7', '-178424458#5', '1458613093', 's', 'o'], ['-178424458#7', '132618685#0', '1458613093', 'l', 'o'], ['-178424458#7', '178424458#6', '1458613093', 't', 'o'], ['178424458#4', '132618685#0', '1458613093', 'r', 'o'], ['178424458#4', '178424458#6', '1458613093', 's', 'o'], ['178424458#4', '-178424458#5', '1458613093', 't', 'o']]]",13.890000000000001,0.0,125.07666666666667,16.860633308258489,"['highway.residential', 'highway.residential', 'highway.residential']",4.0,3,0,0,0,0,,0,0
1458613401,traffic_light,21790.15,8327.89,,False,"[16, '1458613401', [['-132618464#22', '363529108#4', '1458613401', 'r', 'o'], ['-132618464#22', '-132618464#18', '1458613401', 's', 'o'], ['-132618464#22', '-363529108#3', '1458613401', 'l', 'o'], ['-132618464#22', '132618464#19', '1458613401', 't', 'o'], ['-363529108#5', '-132618464#18', '1458613401', 'r', 'o'], ['-363529108#5', '-363529108#3', '1458613401', 's', 'o'], ['-363529108#5', '132618464#19', '1458613401', 'l', 'o'], ['-363529108#5', '363529108#4', '1458613401', 't', 'o'], ['132618464#16', '-363529108#3', '1458613401', 'r', 'o'], ['132618464#16', '132618464#19', '1458613401', 's', 'o'], ['132618464#16', '363529108#4', '1458613401', 'l', 'o'], ['132618464#16', '-132618464#18', '1458613401', 't', 'o'], ['363529108#1', '132618464#19', '1458613401', 'r', 'o'], ['363529108#1', '363529108#4', '1458613401', 's', 'o'], ['363529108#1', '-132618464#18', '1458613401', 'l', 'o'], ['363529108#1', '-363529108#3', '1458613401', 't', 'o']]]",11.109999999999999,2.7800000000000002,178.375,65.951786367012076,"['highway.residential', 'highway.unclassified', 'highway.residential', 'highway.unclassified']",4.5,4,0,0,0,0,,0,0
1458613631,traffic_light,22256.43,9779.33,,False,"[9, '1458613631', [['-132618563', '-220476530', '1458613631', 'r', 'o'], ['-132618563', '220476531', '1458613631', 'l', 'o'], ['-132618563', '132618563', '1458613631', 't', 'o'], ['-220476531', '132618563', '1458613631', 'r', 'o'], ['-220476531', '-220476530', '1458613631', 's', 'o'], ['-220476531', '220476531', '1458613631', 't', 'o'], ['220476530', '220476531', '1458613631', 's', 'o'], ['220476530', '132618563', '1458613631', 'l', 'o'], ['220476530', '-220476530', '1458613631', 't', 'o']]]",13.890000000000001,0.0,20.381999999999998,1.4797486273012734,"['highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.secondary', 'highway.residential']",6.4000000000000004,5,0,0,0,0,,0,0
1458613683,traffic_light,22459.69,10053.18,,False,"[16, '1458613683', [['-132618501', '-220455105', '1458613683', 'r', 'o'], ['-132618501', '-183486614', '1458613683', 's', 'o'], ['-132618501', '159676149', '1458613683', 'l', 'o'], ['-132618501', '132618501', '1458613683', 't', 'o'], ['-159676149', '132618501', '1458613683', 'r', 'o'], ['-159676149', '-220455105', '1458613683', 's', 'o'], ['-159676149', '-183486614', '1458613683', 'l', 'o'], ['-159676149', '159676149', '1458613683', 't', 'o'], ['183486614', '159676149', '1458613683', 'r', 'o'], ['183486614', '132618501', '1458613683', 's', 'o'], ['183486614', '-220455105', '1458613683', 'l', 'o'], ['183486614', '-183486614', '1458613683', 't', 'o'], ['220455105', '-183486614', '1458613683', 'r', 'o'], ['220455105', '159676149', '1458613683', 's', 'o'], ['220455105', '132618501', '1458613683', 'l', 'o'], ['220455105', '-220455105', '1458613683', 't', 'o']]]",13.890000000000001,0.0,37.592500000000001,11.95986073288481,"['highway.secondary', 'highway.secondary', 'highway.residential', 'highway.residential', 'highway.secondary', 'highway.secondary', 'highway.residential', 'highway.residential']",5.5,8,0,0,0,0,,0,0
1458614294,traffic_light,20786.15,11024.69,,False,"[2, 'GS_1458614294', [['132618544#0', '146383528', 'GS_1458614294', 's', 'o'], ['132618671#0', '146383528', 'GS_1458614294', 's', 'o']]]",13.890000000000001,0.0,22.354999999999997,1.7949999999999999,"['highway.residential', 'highway.residential']",4.0,2,0,0,0,0,,0,0
1458614316,traffic_light,20814.64,11026.14,,False,"[11, '1458614316', [['-132618495#0', '43458458#0', '1458614316', 's', 'o'], ['-132618495#0', '43458458#0', '1458614316', 's', 'o'], ['-132618495#0', '131480781#0', '1458614316', 'l', 'o'], ['-132618495#0', '132618495#0', '1458614316', 't', 'o'], ['-43458458#1', '131480781#0', '1458614316', 'r', 'o'], ['-43458458#1', '132618495#0', '1458614316', 's', 'o'], ['-43458458#1', '132618495#0', '1458614316', 's', 'o'], ['-43458458#1', '43458458#0', '1458614316', 't', 'o'], ['132618545#0', '43458458#0', '1458614316', 'r', 'o'], ['132618545#0', '131480781#0', '1458614316', 's', 'o'], ['132618545#0', '132618495#0', '1458614316', 'l', 'o']]]",13.890000000000001,0.0,38.847999999999999,33.436979169775491,"['highway.primary', 'highway.primary', 'highway.residential', 'highway.primary', 'highway.primary']",8.0,5,0,0,0,0,,0,0
1458680158,traffic_light,22402.66,9188.77,,False,"[11, '1458680158', [['-132622381#2', '49188344#0', '1458680158', 'r', 'o'], ['-132622381#2', '-183486611', '1458680158', 'l', 'o'], ['-132622381#2', '132622381#0', '1458680158', 't', 'o'], ['-49188344#1', '-183486611', '1458680158', 's', 'o'], ['-49188344#1', '-183486611', '1458680158', 's', 'o'], ['-49188344#1', '132622381#0', '1458680158', 'l', 'o'], ['-49188344#1', '49188344#0', '1458680158', 't', 'o'], ['183486611', '132622381#0', '1458680158', 'r', 'o'], ['183486611', '49188344#0', '1458680158', 's', 'o'], ['183486611', '49188344#0', '1458680158', 's', 'o'], ['183486611', '-183486611', '1458680158', 't', 'o']]]",13.890000000000001,0.0,131.94199999999998,65.509828697684753,"['highway.primary', 'highway.primary', 'highway.tertiary', 'highway.primary', 'highway.primary']",8.4000000000000004,5,0,0,0,0,,0,0
